,ano,estado,name,total
3911,2018,PR,ARTHUR MIGUEL,537
3912,2018,PR,DAVI LUCCA,460
3913,2018,PR,MARIA ALICE,435
3914,2018,PR,ANTHONY GABRIEL,433
3915,2018,PR,JOÃO LUCAS,433
3916,2018,PR,DAVI LUCAS,426
3917,2018,PR,DAVI MIGUEL,403
3918,2018,PR,ANA JULIA,396
3919,2018,PR,MIGUEL HENRIQUE,368
3920,2018,PR,ARTHUR GABRIEL,362
3921,2018,PR,ARTHUR HENRIQUE,360
3922,2018,PR,ANA LUIZA,359
3923,2018,PR,MARIA JULIA,343
3924,2018,PR,ANA JÚLIA,332
3925,2018,PR,MARIA FERNANDA,321
3926,2018,PR,LUIZ MIGUEL,313
3927,2018,PR,ANA BEATRIZ,307
3928,2018,PR,MARIA JÚLIA,307
3929,2018,PR,MARIA VALENTINA,296
3930,2018,PR,LUCAS GABRIEL,296
3931,2018,PR,DAVI LUIZ,289
3932,2018,PR,JOÃO GABRIEL,286
3933,2018,PR,JOÃO VITOR,281
3934,2018,PR,JOÃO GUILHERME,280
3935,2018,PR,GUSTAVO HENRIQUE,267
3936,2018,PR,MATHEUS HENRIQUE,259
3937,2018,PR,MARIA CECÍLIA,219
3938,2018,PR,EMANUELLY VITÓRIA,217
3939,2018,PR,DAVI HENRIQUE,213
3940,2018,PR,PEDRO MIGUEL,213
3941,2018,PR,ENZO MIGUEL,206
3942,2018,PR,ANA VITÓRIA,203
3943,2018,PR,MARIA VITORIA,193
3944,2018,PR,ANA LÍVIA,193
3945,2018,PR,CARLOS EDUARDO,190
3946,2018,PR,LORENZO GABRIEL,189
3947,2018,PR,GABRIEL HENRIQUE,188
3948,2018,PR,LUIZ HENRIQUE,176
3949,2018,PR,LUIZ FELIPE,167
3950,2019,PR,PEDRO HENRIQUE,240
3951,2019,PR,ENZO GABRIEL,209
3952,2019,PR,JOAO MIGUEL,195
3953,2019,PR,MARIA EDUARDA,173
3954,2019,PR,MARIA CLARA,159
3955,2019,PR,JOAO PEDRO,148
3956,2019,PR,ANA JULIA,130
3957,2019,PR,ANA CLARA,128
3958,2019,PR,MARIA LUIZA,126
3959,2019,PR,MARIA VITORIA,110
3960,2019,PR,ARTHUR MIGUEL,106
3961,2019,PR,MARIA JULIA,105
3962,2019,PR,MARIA ALICE,90
3963,2019,PR,ANA LAURA,88
3964,2019,PR,MARIA HELENA,88
3965,2019,PR,DAVI LUCCA,80
3966,2019,PR,ANTHONY GABRIEL,76
3967,2019,PR,DAVI LUCAS,69
3968,2019,PR,DAVI MIGUEL,68
3969,2019,PR,MARIA CECILIA,63
3970,2019,PR,JOAO LUCAS,63
3971,2019,PR,ARTHUR HENRIQUE,61
3972,2019,PR,ANA LUIZA,58
3973,2019,PR,MIGUEL HENRIQUE,56
3974,2019,PR,ARTHUR GABRIEL,54
3975,2019,PR,ANA LIVIA,49
3976,2019,PR,JOAO GABRIEL,49
3977,2019,PR,LUCAS GABRIEL,48
3978,2019,PR,LUIZ MIGUEL,46
3979,2019,PR,MARIA VALENTINA,45
3980,2019,PR,EMANUELLY VITORIA,44
3981,2019,PR,JOAO VITOR,42
3982,2019,PR,ANA VITORIA,42
3983,2019,PR,ANA BEATRIZ,40
3984,2019,PR,JOAO GUILHERME,39
3985,2019,PR,MIGUEL DE,39
3986,2019,PR,GABRIEL HENRIQUE,37
3987,2019,PR,MARIA HELOISA,37
3988,2019,PR,GUSTAVO HENRIQUE,36
3989,2019,PR,SOPHIA EMANUELLY,35
3990,2019,PR,MARIA FERNANDA,35
3991,2019,PR,MARIA LAURA,34
3992,2019,PR,YASMIN VITORIA,32
3993,2019,PR,PEDRO MIGUEL,32
3994,2019,PR,MATHEUS HENRIQUE,31
3995,2019,PR,ALICE DE,31
3996,2019,PR,LIVIA MARIA,30
3997,2019,PR,LAURA DE,29
3998,2019,PR,MARIA LUISA,28
3999,2019,PR,HELENA DE,27
4000,2015,PE,MARIA CLARA,1102
4001,2015,PE,JOÃO LUCAS,1001
4002,2015,PE,JOÃO MIGUEL,764
4003,2015,PE,MARIA EDUARDA,714
4004,2015,PE,PEDRO HENRIQUE,705
4005,2015,PE,JOÃO PEDRO,573
4006,2015,PE,MARIA ALICE,567
4007,2015,PE,DAVI LUCAS,524
4008,2015,PE,ANA BEATRIZ,518
4009,2015,PE,MARIA LUIZA,505
4010,2015,PE,MARIA VITÓRIA,478
4011,2015,PE,MARIA CECÍLIA,420
4012,2015,PE,MARIA JÚLIA,410
4013,2015,PE,DAVI LUIZ,405
4014,2015,PE,ANA CLARA,366
4015,2015,PE,ANA JÚLIA,346
4016,2015,PE,LUCAS GABRIEL,321
4017,2015,PE,MARIA SOPHIA,305
4018,2015,PE,MARIA LAURA,284
4019,2015,PE,JOÃO GABRIEL,262
4020,2015,PE,JOSÉ MIGUEL,249
4021,2015,PE,JOÃO GUILHERME,235
4022,2015,PE,LAURA BEATRIZ,225
4023,2015,PE,MARIA FERNANDA,219
4024,2015,PE,ENZO GABRIEL,206
4025,2015,PE,JOÃO VICTOR,200
4026,2015,PE,ANA SOPHIA,190
4027,2015,PE,PEDRO MIGUEL,189
4028,2015,PE,LUIZ MIGUEL,187
4029,2015,PE,CARLOS EDUARDO,181
4030,2015,PE,MARIA SOFIA,175
4031,2015,PE,PEDRO LUCAS,173
4032,2015,PE,MARIA BEATRIZ,173
4033,2015,PE,MARIA JULIA,172
4034,2015,PE,ANA LUIZA,167
4035,2015,PE,MARIA HELENA,167
4036,2015,PE,ANA VITÓRIA,160
4037,2015,PE,ARTHUR GABRIEL,157
4038,2015,PE,MARIA VALENTINA,155
4039,2015,PE,ARTHUR MIGUEL,154
4040,2015,PE,MARIA CECILIA,154
4041,2015,PE,JOSÉ ARTHUR,151
4042,2015,PE,JOÃO VITOR,149
4043,2015,PE,DAVI MIGUEL,148
4044,2015,PE,ANA JULIA,145
4045,2015,PE,ANA LAURA,140
4046,2015,PE,JOSÉ PEDRO,136
4047,2015,PE,MATHEUS HENRIQUE,133
4048,2015,PE,LARA SOPHIA,131
4049,2015,PE,LUIZ GUSTAVO,128
4050,2016,PE,JOÃO MIGUEL,1081
4051,2016,PE,MARIA CLARA,779
4052,2016,PE,MARIA ALICE,599
4053,2016,PE,PEDRO HENRIQUE,546
4054,2016,PE,MARIA EDUARDA,520
4055,2016,PE,MARIA JÚLIA,485
4056,2016,PE,JOÃO LUCAS,475
4057,2016,PE,MARIA LUIZA,450
4058,2016,PE,MARIA CECÍLIA,440
4059,2016,PE,JOÃO PEDRO,416
4060,2016,PE,MARIA VITÓRIA,374
4061,2016,PE,ENZO GABRIEL,368
4062,2016,PE,ANA BEATRIZ,361
4063,2016,PE,DAVI LUCAS,350
4064,2016,PE,ANA JÚLIA,347
4065,2016,PE,JOÃO GUILHERME,293
4066,2016,PE,LUCAS GABRIEL,291
4067,2016,PE,JOSÉ MIGUEL,287
4068,2016,PE,MARIA SOPHIA,281
4069,2016,PE,MARIA LAURA,249
4070,2016,PE,JOÃO GABRIEL,247
4071,2016,PE,ANA CLARA,245
4072,2016,PE,ARTHUR MIGUEL,234
4073,2016,PE,ARTHUR GABRIEL,228
4074,2016,PE,MARIA VALENTINA,213
4075,2016,PE,MARIA SOFIA,190
4076,2016,PE,LUIZ MIGUEL,180
4077,2016,PE,DAVI LUIZ,176
4078,2016,PE,LAURA BEATRIZ,175
4079,2016,PE,PEDRO MIGUEL,169
4080,2016,PE,ANA SOPHIA,169
4081,2016,PE,JOÃO VITOR,166
4082,2016,PE,MARIA HELENA,162
4083,2016,PE,JOSÉ ARTHUR,161
4084,2016,PE,MARIA HELOÍSA,155
4085,2016,PE,MARIA FERNANDA,150
4086,2016,PE,DAVI MIGUEL,148
4087,2016,PE,JOÃO VICTOR,145
4088,2016,PE,CARLOS EDUARDO,139
4089,2016,PE,ANA SOFIA,138
4090,2016,PE,MATHEUS HENRIQUE,137
4091,2016,PE,LARA SOPHIA,137
4092,2016,PE,ARTHUR HENRIQUE,132
4093,2016,PE,MARIA JULIA,131
4094,2016,PE,MARIA CECILIA,130
4095,2016,PE,ANA LUIZA,124
4096,2016,PE,ANA VITÓRIA,122
4097,2016,PE,MARIA BEATRIZ,121
4098,2016,PE,ANA JULIA,114
4099,2016,PE,JOSÉ GABRIEL,113
4100,2017,PE,JOÃO MIGUEL,969
4101,2017,PE,MARIA CLARA,661
4102,2017,PE,MARIA ALICE,593
4103,2017,PE,ENZO GABRIEL,558
4104,2017,PE,PEDRO HENRIQUE,556
4105,2017,PE,MARIA JÚLIA,537
4106,2017,PE,MARIA CECÍLIA,534
4107,2017,PE,JOÃO GUILHERME,499
4108,2017,PE,MARIA EDUARDA,455
4109,2017,PE,JOÃO PEDRO,429
4110,2017,PE,JOÃO LUCAS,423
4111,2017,PE,MARIA LUIZA,407
4112,2017,PE,ANA BEATRIZ,379
4113,2017,PE,MARIA VITÓRIA,339
4114,2017,PE,ANA JÚLIA,329
4115,2017,PE,DAVI LUCAS,324
4116,2017,PE,LUCAS GABRIEL,322
4117,2017,PE,MARIA VALENTINA,283
4118,2017,PE,JOÃO GABRIEL,270
4119,2017,PE,ARTHUR GABRIEL,260
4120,2017,PE,MARIA HELENA,258
4121,2017,PE,ARTHUR MIGUEL,255
4122,2017,PE,MARIA LAURA,248
4123,2017,PE,MARIA SOPHIA,241
4124,2017,PE,ANA CLARA,238
4125,2017,PE,MARIA HELOÍSA,234
4126,2017,PE,JOSÉ MIGUEL,216
4127,2017,PE,DAVI LUIZ,210
4128,2017,PE,LUIZ MIGUEL,193
4129,2017,PE,ANA SOPHIA,176
4130,2017,PE,PEDRO MIGUEL,169
4131,2017,PE,LAURA BEATRIZ,169
4132,2017,PE,JOÃO VITOR,155
4133,2017,PE,ANA LUIZA,148
4134,2017,PE,DAVI MIGUEL,147
4135,2017,PE,JOÃO VICTOR,145
4136,2017,PE,MARIA FERNANDA,143
4137,2017,PE,MARIA SOFIA,140
4138,2017,PE,HEITOR GABRIEL,140
4139,2017,PE,MATHEUS HENRIQUE,132
4140,2017,PE,ANA LAURA,132
4141,2017,PE,LARA SOPHIA,131
4142,2017,PE,MARIA CECILIA,130
4143,2017,PE,JOSÉ ARTHUR,129
4144,2017,PE,ANA SOFIA,128
4145,2017,PE,LUIZ HENRIQUE,127
4146,2017,PE,ANA CECÍLIA,125
4147,2017,PE,ANA VITÓRIA,125
4148,2017,PE,PEDRO LUCAS,125
4149,2017,PE,MARIA JULIA,124
4150,2018,PE,JOÃO MIGUEL,954
4151,2018,PE,MARIA CLARA,862
4152,2018,PE,ENZO GABRIEL,679
4153,2018,PE,MARIA ALICE,671
4154,2018,PE,MARIA CECÍLIA,662
4155,2018,PE,PEDRO HENRIQUE,575
4156,2018,PE,MARIA JÚLIA,547
4157,2018,PE,JOÃO GUILHERME,516
4158,2018,PE,MARIA EDUARDA,490
4159,2018,PE,MARIA VITÓRIA,485
4160,2018,PE,MARIA LUIZA,462
4161,2018,PE,JOÃO PEDRO,445
4162,2018,PE,JOÃO LUCAS,437
4163,2018,PE,MARIA HELENA,396
4164,2018,PE,DAVI LUCAS,391
4165,2018,PE,LUCAS GABRIEL,367
4166,2018,PE,MARIA VALENTINA,358
4167,2018,PE,ANA BEATRIZ,347
4168,2018,PE,ANA CLARA,331
4169,2018,PE,ANA JÚLIA,322
4170,2018,PE,JOÃO GABRIEL,310
4171,2018,PE,ARTHUR GABRIEL,303
4172,2018,PE,MARIA LAURA,298
4173,2018,PE,ARTHUR MIGUEL,291
4174,2018,PE,MARIA HELOÍSA,251
4175,2018,PE,JOSÉ MIGUEL,246
4176,2018,PE,HEITOR GABRIEL,218
4177,2018,PE,MARIA SOPHIA,206
4178,2018,PE,LAURA BEATRIZ,200
4179,2018,PE,DAVI LUIZ,196
4180,2018,PE,LUIZ MIGUEL,187
4181,2018,PE,ANA LUIZA,182
4182,2018,PE,JOSÉ ARTHUR,181
4183,2018,PE,ANA LAURA,180
4184,2018,PE,ANA CECÍLIA,178
4185,2018,PE,MARIA FERNANDA,177
4186,2018,PE,PEDRO MIGUEL,164
4187,2018,PE,MARIA LUÍSA,162
4188,2018,PE,ANTHONY GABRIEL,160
4189,2018,PE,MARIA CECILIA,159
4190,2018,PE,ANA VITÓRIA,159
4191,2018,PE,DAVI MIGUEL,158
4192,2018,PE,DAVI LUCCA,152
4193,2018,PE,MATHEUS HENRIQUE,151
4194,2018,PE,JOÃO VITOR,148
4195,2018,PE,ARTHUR HENRIQUE,142
4196,2018,PE,LAURA SOPHIA,136
4197,2018,PE,MARIA ISADORA,132
4198,2018,PE,LUIZ HENRIQUE,132
4199,2018,PE,MARIA HELOISA,131
4200,2019,PE,ENZO GABRIEL,259
4201,2019,PE,JOAO MIGUEL,256
4202,2019,PE,MARIA CLARA,251
4203,2019,PE,MARIA ALICE,235
4204,2019,PE,MARIA CECILIA,209
4205,2019,PE,MARIA JULIA,172
4206,2019,PE,PEDRO HENRIQUE,163
4207,2019,PE,MARIA LUIZA,142
4208,2019,PE,MARIA VITORIA,129
4209,2019,PE,JOAO LUCAS,129
4210,2019,PE,MARIA HELENA,128
4211,2019,PE,ANA JULIA,124
4212,2019,PE,JOAO PEDRO,123
4213,2019,PE,JOAO GUILHERME,122
4214,2019,PE,MARIA EDUARDA,120
4215,2019,PE,MARIA HELOISA,112
4216,2019,PE,DAVI LUCAS,100
4217,2019,PE,MARIA VALENTINA,100
4218,2019,PE,ARTHUR MIGUEL,96
4219,2019,PE,ANA BEATRIZ,95
4220,2019,PE,MARIA LAURA,93
4221,2019,PE,LUCAS GABRIEL,86
4222,2019,PE,ANA CLARA,84
4223,2019,PE,JOAO GABRIEL,75
4224,2019,PE,ANA LAURA,69
4225,2019,PE,ARTHUR GABRIEL,64
4226,2019,PE,JOSE MIGUEL,62
4227,2019,PE,HEITOR GABRIEL,62
4228,2019,PE,ANA CECILIA,58
4229,2019,PE,JOSE ARTHUR,57
4230,2019,PE,ANA VITORIA,52
4231,2019,PE,JOAO VITOR,52
4232,2019,PE,LUIZ MIGUEL,49
4233,2019,PE,MARIA SOPHIA,48
4234,2019,PE,LAURA BEATRIZ,47
4235,2019,PE,DAVI LUIZ,46
4236,2019,PE,ANA SOPHIA,44
4237,2019,PE,ANTHONY GABRIEL,43
4238,2019,PE,MARIA LUISA,39
4239,2019,PE,MARIA ELOA,38
4240,2019,PE,MARIA ISIS,38
4241,2019,PE,ANA LUIZA,37
4242,2019,PE,ANA LIVIA,37
4243,2019,PE,ARTHUR HENRIQUE,35
4244,2019,PE,EMILLY VITORIA,33
4245,2019,PE,LUIZ HENRIQUE,33
4246,2019,PE,JOAO VICTOR,32
4247,2019,PE,DAVI LUCCA,32
4248,2019,PE,LAURA SOPHIA,31
4249,2019,PE,NICOLAS GABRIEL,29
4250,2015,PI,JOAO LUCAS,61
4251,2015,PI,JOAO MIGUEL,29
4252,2015,PI,MARIA EDUARDA,28
4253,2015,PI,MARIA CECILIA,27
4254,2015,PI,PEDRO HENRIQUE,26
4255,2015,PI,MARIA VITORIA,25
4256,2015,PI,DAVI LUCAS,24
4257,2015,PI,MARIA CLARA,23
4258,2015,PI,ENZO GABRIEL,20
4259,2015,PI,JOAO PEDRO,18
4260,2015,PI,JOAO GABRIEL,17
4261,2015,PI,MARIA JULIA,17
4262,2015,PI,ANA JULIA,17
4263,2015,PI,DAVI LUIZ,17
4264,2015,PI,ANA VITORIA,17
4265,2015,PI,MARIA ALICE,16
4266,2015,PI,PEDRO LUCAS,16
4267,2015,PI,DAVI LUIS,13
4268,2015,PI,CARLOS EDUARDO,13
4269,2015,PI,VICTOR HUGO,11
4270,2015,PI,ANA BEATRIZ,10
4271,2015,PI,MARIA SOFIA,10
4272,2015,PI,ANA CLARA,10
4273,2015,PI,LUCAS GABRIEL,9
4274,2015,PI,CARLOS HENRIQUE,9
4275,2015,PI,LUIZ GUSTAVO,9
4276,2015,PI,LARA SOPHIA,9
4277,2015,PI,MARIA FERNANDA,9
4278,2015,PI,MARIA LUIZA,9
4279,2015,PI,MARIA VALENTINA,8
4280,2015,PI,ANA SOPHIA,8
4281,2015,PI,VICTOR GABRIEL,8
4282,2015,PI,ANA SOFIA,8
4283,2015,PI,MARIA ISIS,7
4284,2015,PI,ANA LUIZA,7
4285,2015,PI,MARIA APARECIDA,7
4286,2015,PI,CARLOS DANIEL,7
4287,2015,PI,ANA CECILIA,7
4288,2015,PI,MARIA HELOISA,7
4289,2015,PI,JOSE HENRIQUE,6
4290,2015,PI,EMILLY VITORIA,6
4291,2015,PI,PEDRO ARTHUR,5
4292,2015,PI,NICOLAS GABRIEL,5
4293,2015,PI,DAVI EMANUEL,5
4294,2015,PI,JOAO VICTOR,5
4295,2015,PI,ANA LAURA,5
4296,2015,PI,LUIZ HENRIQUE,5
4297,2015,PI,MARIA LETICIA,5
4298,2015,PI,HENZO GABRIEL,4
4299,2015,PI,JOSE LUCAS,4
4300,2016,PI,JOAO MIGUEL,95
4301,2016,PI,ENZO GABRIEL,60
4302,2016,PI,JOAO LUCAS,54
4303,2016,PI,MARIA JULIA,50
4304,2016,PI,MARIA VITORIA,46
4305,2016,PI,MARIA CECILIA,44
4306,2016,PI,MARIA CLARA,41
4307,2016,PI,JOAO PEDRO,41
4308,2016,PI,MARIA EDUARDA,41
4309,2016,PI,DAVI LUCAS,41
4310,2016,PI,ANA JULIA,35
4311,2016,PI,PEDRO HENRIQUE,34
4312,2016,PI,MARIA VALENTINA,29
4313,2016,PI,MARIA LUIZA,27
4314,2016,PI,JOAO GABRIEL,23
4315,2016,PI,MARIA SOPHIA,23
4316,2016,PI,JOAO GUILHERME,21
4317,2016,PI,ANA VITORIA,21
4318,2016,PI,CARLOS EDUARDO,21
4319,2016,PI,MARIA SOFIA,19
4320,2016,PI,MARIA FERNANDA,19
4321,2016,PI,ANA BEATRIZ,17
4322,2016,PI,MARIA ALICE,16
4323,2016,PI,MARIA ISIS,16
4324,2016,PI,ANA SOPHIA,15
4325,2016,PI,LUCAS GABRIEL,15
4326,2016,PI,DAVI LUIS,15
4327,2016,PI,VICTOR GABRIEL,14
4328,2016,PI,MARIA LAURA,13
4329,2016,PI,ANA CLARA,13
4330,2016,PI,CARLOS HENRIQUE,13
4331,2016,PI,ANNA JULIA,12
4332,2016,PI,DAVI LUIZ,12
4333,2016,PI,ANA LUIZA,12
4334,2016,PI,MARIA HELOISA,12
4335,2016,PI,ARTHUR GABRIEL,12
4336,2016,PI,MARCOS VINICIUS,11
4337,2016,PI,JOSE PEDRO,11
4338,2016,PI,EMILLY VITORIA,11
4339,2016,PI,LUIZ GUSTAVO,11
4340,2016,PI,PEDRO LUCAS,11
4341,2016,PI,ANA SOFIA,10
4342,2016,PI,MARIA LUISA,10
4343,2016,PI,ANA LAURA,10
4344,2016,PI,DAVI LUCCA,10
4345,2016,PI,MARIA APARECIDA,9
4346,2016,PI,MARIA BEATRIZ,9
4347,2016,PI,JOSE MIGUEL,9
4348,2016,PI,VICTOR HUGO,9
4349,2016,PI,JOAO FELIPE,8
4350,2017,PI,JOAO MIGUEL,106
4351,2017,PI,MARIA CECILIA,90
4352,2017,PI,ENZO GABRIEL,73
4353,2017,PI,MARIA JULIA,66
4354,2017,PI,JOAO LUCAS,52
4355,2017,PI,ANA JULIA,48
4356,2017,PI,MARIA ALICE,46
4357,2017,PI,JOAO PEDRO,45
4358,2017,PI,MARIA EDUARDA,44
4359,2017,PI,DAVI LUCAS,41
4360,2017,PI,MARIA VITORIA,40
4361,2017,PI,MARIA CLARA,36
4362,2017,PI,JOAO GUILHERME,35
4363,2017,PI,MARIA LUIZA,31
4364,2017,PI,MARIA ISIS,30
4365,2017,PI,PEDRO HENRIQUE,29
4366,2017,PI,ANA VITORIA,27
4367,2017,PI,MARIA VALENTINA,23
4368,2017,PI,JOAO GABRIEL,23
4369,2017,PI,MARIA SOPHIA,22
4370,2017,PI,CARLOS EDUARDO,21
4371,2017,PI,EMILLY VITORIA,21
4372,2017,PI,ANA SOPHIA,21
4373,2017,PI,MARIA HELOISA,21
4374,2017,PI,PEDRO LUCAS,20
4375,2017,PI,MARIA APARECIDA,19
4376,2017,PI,MARIA LAURA,19
4377,2017,PI,ANA BEATRIZ,18
4378,2017,PI,DAVI LUCCA,17
4379,2017,PI,MARIA SOFIA,17
4380,2017,PI,MARIA LUISA,17
4381,2017,PI,JOSE ARTHUR,17
4382,2017,PI,MARIA ISADORA,16
4383,2017,PI,JOAO VITOR,16
4384,2017,PI,DAVI LUIZ,16
4385,2017,PI,ANA SOFIA,16
4386,2017,PI,LUCAS GABRIEL,15
4387,2017,PI,ANNA JULIA,15
4388,2017,PI,ANA LUIZA,15
4389,2017,PI,ANA CECILIA,14
4390,2017,PI,LUIS MIGUEL,14
4391,2017,PI,MARIA FERNANDA,13
4392,2017,PI,DAVI LUIS,13
4393,2017,PI,ANA CLARA,13
4394,2017,PI,JOSE FELIPE,13
4395,2017,PI,LIVIA MARIA,13
4396,2017,PI,PEDRO ARTHUR,13
4397,2017,PI,LUIZ GUSTAVO,12
4398,2017,PI,ARTHUR GABRIEL,12
4399,2017,PI,MARIA HELENA,12
4400,2018,PI,ENZO GABRIEL,255
4401,2018,PI,JOÃO MIGUEL,207
4402,2018,PI,MARIA EDUARDA,165
4403,2018,PI,MARIA VALENTINA,146
4404,2018,PI,MARIA CECÍLIA,146
4405,2018,PI,MARIA CECILIA,144
4406,2018,PI,MARIA ALICE,139
4407,2018,PI,MARIA CLARA,128
4408,2018,PI,DAVI LUCAS,126
4409,2018,PI,MARIA JÚLIA,119
4410,2018,PI,JOAO MIGUEL,109
4411,2018,PI,MARIA JULIA,108
4412,2018,PI,PEDRO HENRIQUE,106
4413,2018,PI,MARIA LAURA,101
4414,2018,PI,MARIA VITÓRIA,98
4415,2018,PI,MARIA VITORIA,95
4416,2018,PI,JOÃO LUCAS,91
4417,2018,PI,MARIA ISIS,89
4418,2018,PI,MARIA LUIZA,87
4419,2018,PI,JOÃO GUILHERME,80
4420,2018,PI,MARIA FERNANDA,78
4421,2018,PI,JOÃO GABRIEL,77
4422,2018,PI,ANA BEATRIZ,75
4423,2018,PI,JOÃO PEDRO,72
4424,2018,PI,ANA CLARA,71
4425,2018,PI,MARIA HELENA,70
4426,2018,PI,PEDRO LUCAS,70
4427,2018,PI,ANA JULIA,70
4428,2018,PI,ARTHUR GABRIEL,63
4429,2018,PI,JOAO LUCAS,62
4430,2018,PI,MARIA SOPHIA,62
4431,2018,PI,MARIA HELOISA,61
4432,2018,PI,LUCAS GABRIEL,60
4433,2018,PI,CARLOS EDUARDO,58
4434,2018,PI,ANA LUIZA,54
4435,2018,PI,ANA JÚLIA,48
4436,2018,PI,ANA SOPHIA,44
4437,2018,PI,MARIA SOFIA,42
4438,2018,PI,JOAO GABRIEL,41
4439,2018,PI,ANA VITÓRIA,41
4440,2018,PI,JOAO GUILHERME,40
4441,2018,PI,ANA SOFIA,39
4442,2018,PI,JOAO PEDRO,39
4443,2018,PI,ANA CECÍLIA,39
4444,2018,PI,MARIA ISADORA,38
4445,2018,PI,MARIA APARECIDA,38
4446,2018,PI,DAVI LUCCA,38
4447,2018,PI,LUIS FELIPE,38
4448,2018,PI,ARTHUR MIGUEL,38
4449,2018,PI,MARIA RITA,38
4450,2019,PI,MARIA CECILIA,43
4451,2019,PI,ENZO GABRIEL,41
4452,2019,PI,JOAO MIGUEL,41
4453,2019,PI,MARIA JULIA,37
4454,2019,PI,MARIA VALENTINA,34
4455,2019,PI,JOAO GUILHERME,28
4456,2019,PI,JOAO LUCAS,27
4457,2019,PI,MARIA ALICE,22
4458,2019,PI,MARIA VITORIA,21
4459,2019,PI,MARIA CLARA,20
4460,2019,PI,MARIA ISIS,17
4461,2019,PI,ANA JULIA,17
4462,2019,PI,JOAO GABRIEL,16
4463,2019,PI,MARIA LUIZA,15
4464,2019,PI,ANA CECILIA,14
4465,2019,PI,ARTHUR GABRIEL,14
4466,2019,PI,DAVI LUCAS,14
4467,2019,PI,ANA VITORIA,14
4468,2019,PI,JOAO PEDRO,13
4469,2019,PI,PEDRO HENRIQUE,13
4470,2019,PI,PEDRO LUCAS,12
4471,2019,PI,LUCAS GABRIEL,12
4472,2019,PI,ANGELO GABRIEL,12
4473,2019,PI,MARIA FERNANDA,11
4474,2019,PI,MARIA EDUARDA,11
4475,2019,PI,ANA CLARA,11
4476,2019,PI,MARIA HELOISA,11
4477,2019,PI,ANA LUIZA,11
4478,2019,PI,MARIA LAURA,10
4479,2019,PI,MARIA ELOA,9
4480,2019,PI,ANA BEATRIZ,9
4481,2019,PI,ANA LUISA,8
4482,2019,PI,ANA LAURA,8
4483,2019,PI,VICTOR GABRIEL,7
4484,2019,PI,GUILHERME DE,7
4485,2019,PI,GABRIEL DE,6
4486,2019,PI,MARIA APARECIDA,6
4487,2019,PI,JOAO HENRIQUE,6
4488,2019,PI,CARLOS EDUARDO,6
4489,2019,PI,JOSE MIGUEL,6
4490,2019,PI,MARIA ISADORA,6
4491,2019,PI,FRANCISCO HEITOR,6
4492,2019,PI,EMILLY VITORIA,6
4493,2019,PI,JOSE FELIPE,5
4494,2019,PI,ANA LIVIA,5
4495,2019,PI,ANA SOPHIA,5
4496,2019,PI,JOAO DAVI,5
4497,2019,PI,MARIA ALESSANDRA,5
4498,2019,PI,ARTHUR MIGUEL,5
4499,2019,PI,JOAO VICTOR,5
4500,2015,RJ,DAVI LUCAS,2
4501,2015,RJ,MIGUEL ROCHA,1
4502,2015,RJ,NICOLAS CORDEIRO,1
4503,2015,RJ,AGATHA CRISTIAN,1
4504,2015,RJ,KAYO RAFAEL,1
4505,2015,RJ,NATÁLIA VICTÓRIA,1
4506,2015,RJ,REBECA ROCHA,1
4507,2015,RJ,SOPHIA MACHADO,1
4508,2015,RJ,ANA BEATRIZ,1
4509,2015,RJ,ARTHUR COSTA,1
4510,2015,RJ,THAISA ISIDORO,1
4511,2015,RJ,PAULO RICARDO,1
4512,2015,RJ,KAUÃ FULY,1
4513,2015,RJ,MIGUEL PIMENTEL,1
4514,2015,RJ,VICTÓRIA SANT,1
4515,2015,RJ,BRUNO LEAL,1
4516,2015,RJ,PEDRO HENRIQUE,1
4517,2015,RJ,LAÍS LINHARES,1
4518,2015,RJ,GABRIEL JESUS,1
4519,2015,RJ,ISABELLA GUIMARÃES,1
4520,2015,RJ,GABRIEL OLIVEIRA,1
4521,2015,RJ,MARIA CLARA,1
4522,2015,RJ,ADRYAN DIEGO,1
4523,2015,RJ,THAIS BORGES,1
4524,2015,RJ,PEDRO OLIVEIRA,1
4525,2015,RJ,REBEKA SCHENKEL,1
4526,2015,RJ,MAX EMANUEL,1
4527,2015,RJ,SOPHIA PACHECO,1
4528,2015,RJ,Araruama,0
4529,2015,RJ,Queimados,0
4530,2015,RJ,São Gonçalo,0
4531,2016,RJ,SAYMON ELIAS,1
4532,2016,RJ,ANA GABRIELLY,1
4533,2016,RJ,LAURA ABRANTES,1
4534,2016,RJ,Araruama,0
4535,2016,RJ,Cordeiro,0
4536,2017,RJ,MARIA FERNANDA,1
4537,2017,RJ,MANUELLA LINHARES,1
4538,2017,RJ,ISABELA BRAGA,1
4539,2017,RJ,MARIA LUÍZA,1
4540,2017,RJ,ARTHUR AZEVEDO,1
4541,2017,RJ,DANILO VEIGA,1
4542,2017,RJ,PYTER SAMUEL,1
4543,2017,RJ,SOFIA MACHÃO,1
4544,2017,RJ,SOPHIA NAZARÉ,1
4545,2017,RJ,RYAN CORRÊA,1
4546,2017,RJ,Araruama,0
4547,2017,RJ,Maricá,0
4548,2017,RJ,Rio de Janeiro,0
4549,2018,RJ,MARIA EDUARDA,1314
4550,2018,RJ,ENZO GABRIEL,1145
4551,2018,RJ,JOÃO MIGUEL,1033
